delivery_id,shipment_id,delivery_date,delivery_status
14383,14383,2025-04-03,Delayed
14384,14384,2025-11-06,Delivered
14385,14385,2025-06-20,Delivered
14386,14386,2025-12-04,Delayed
14387,14387,2025-08-12,Delivered
14388,14388,2025-05-29,Delayed
14389,14389,2025-06-09,Delayed
14390,14390,2025-04-23,Delivered
14391,14391,2025-10-18,Delivered
14392,14392,2025-12-14,Delivered
14393,14393,2025-09-08,Delayed
14394,14394,2025-08-31,Delivered
14395,14395,2025-03-02,Delivered
14396,14396,2025-01-12,Delivered
14397,14397,2025-02-22,Delivered
14398,14398,2025-10-25,Delayed
14399,14399,2025-09-11,Delivered
14400,14400,2025-03-05,Delivered
14401,14401,2025-11-28,Delayed
14402,14402,2025-03-10,Delivered
14403,14403,2025-05-07,Delayed
14404,14404,2025-11-12,Delayed
14405,14405,2025-01-12,Delivered
14406,14406,2025-04-02,Delayed
14407,14407,2025-10-02,Delivered
14408,14408,2025-11-19,Delayed
14409,14409,2025-02-02,Delivered
14410,14410,2025-01-31,Delivered
14411,14411,2025-11-26,Delayed
14412,14412,2026-01-04,Delivered
14413,14413,2025-07-24,Delivered
14414,14414,2025-10-01,Delivered
14415,14415,2025-12-24,Delivered
14416,14416,2025-12-18,Delivered
14417,14417,2026-01-07,Delivered
14418,14418,2025-04-07,Delivered
14419,14419,2025-11-02,Delayed
14420,14420,2025-08-06,Delivered
14421,14421,2025-10-23,Delivered
14422,14422,2025-08-12,Delayed
14423,14423,2025-02-16,Delivered
14424,14424,2025-02-18,Delayed
14425,14425,2025-10-07,Delayed
14426,14426,2025-03-24,Delivered
14427,14427,2025-06-23,Delayed
14428,14428,2025-06-09,Delayed
14429,14429,2025-01-09,Delayed
14430,14430,2025-07-28,Delayed
14431,14431,2025-02-06,Delivered
14432,14432,2025-07-17,Delayed
14433,14433,2025-07-04,Delayed
14434,14434,2025-08-26,Delivered
14435,14435,2025-06-22,Delayed
14436,14436,2025-10-04,Delivered
14437,14437,2025-04-18,Delayed
14438,14438,2025-09-01,Delivered
14439,14439,2025-05-22,Delivered
14440,14440,2025-07-24,Delivered
14441,14441,2025-03-22,Delayed
14442,14442,2025-09-11,Delivered
14443,14443,2025-03-21,Delivered
14444,14444,2025-10-24,Delayed
14445,14445,2025-05-04,Delivered
14446,14446,2025-10-09,Delayed
14447,14447,2025-11-19,Delivered
14448,14448,2025-02-05,Delayed
14449,14449,2025-12-30,Delivered
14450,14450,2025-05-30,Delivered
14451,14451,2025-10-24,Delayed
14452,14452,2025-09-13,Delayed
14453,14453,2025-07-23,Delivered
14454,14454,2025-04-06,Delivered
14455,14455,2025-03-25,Delayed
14456,14456,2025-11-10,Delivered
14457,14457,2025-09-26,Delivered
14458,14458,2025-05-12,Delivered
14459,14459,2025-04-05,Delayed
14460,14460,2025-07-03,Delivered
14461,14461,2025-05-28,Delivered
14462,14462,2025-08-31,Delayed
14463,14463,2025-02-03,Delivered
14464,14464,2025-10-09,Delivered
14465,14465,2025-10-02,Delivered
14466,14466,2025-10-14,Delivered
14467,14467,2025-10-03,Delayed
14468,14468,2025-11-18,Delivered
14469,14469,2026-01-07,Delivered
14470,14470,2025-06-18,Delayed
14471,14471,2025-09-28,Delayed
14472,14472,2025-06-03,Delayed
14473,14473,2025-06-06,Delivered
14474,14474,2025-09-15,Delayed
14475,14475,2025-03-16,Delivered
14476,14476,2025-10-12,Delivered
14477,14477,2025-05-19,Delayed
14478,14478,2025-10-01,Delayed
14479,14479,2025-05-31,Delivered
14480,14480,2025-05-21,Delayed
14481,14481,2025-02-20,Delivered
14482,14482,2025-01-29,Delayed
14483,14483,2025-04-17,Delayed
14484,14484,2025-12-17,Delayed
14485,14485,2025-06-02,Delayed
14486,14486,2026-01-01,Delayed
14487,14487,2025-07-28,Delivered
14488,14488,2025-03-17,Delivered
14489,14489,2025-10-24,Delayed
14490,14490,2025-09-22,Delivered
14491,14491,2025-07-02,Delayed
14492,14492,2025-04-30,Delayed
14493,14493,2025-05-27,Delivered
14494,14494,2025-07-02,Delayed
14495,14495,2026-01-03,Delivered
14496,14496,2025-05-17,Delivered
14497,14497,2025-11-05,Delayed
14498,14498,2025-01-06,Delivered
14499,14499,2025-04-19,Delayed
14500,14500,2025-04-02,Delivered
14501,14501,2025-03-23,Delivered
14502,14502,2025-07-26,Delivered
14503,14503,2025-10-24,Delayed
14504,14504,2025-03-24,Delivered
14505,14505,2025-03-26,Delayed
14506,14506,2025-09-25,Delayed
14507,14507,2025-01-16,Delivered
14508,14508,2025-04-04,Delivered
14509,14509,2025-10-31,Delivered
14510,14510,2025-01-30,Delivered
14511,14511,2025-11-16,Delayed
14512,14512,2025-03-09,Delayed
14513,14513,2025-07-21,Delayed
14514,14514,2025-04-07,Delivered
14515,14515,2025-06-30,Delayed
14516,14516,2025-11-20,Delivered
14517,14517,2026-01-01,Delivered
14518,14518,2025-02-12,Delivered
14519,14519,2025-07-06,Delivered
14520,14520,2026-01-05,Delayed
14521,14521,2025-02-20,Delivered
14522,14522,2025-05-07,Delayed
14523,14523,2026-01-03,Delivered
14524,14524,2025-03-24,Delivered
14525,14525,2025-06-07,Delivered
14526,14526,2025-12-25,Delivered
14527,14527,2026-01-06,Delivered
14528,14528,2025-01-27,Delivered
14529,14529,2025-06-20,Delayed
14530,14530,2025-06-23,Delayed
14531,14531,2025-01-22,Delivered
14532,14532,2025-11-18,Delayed
14533,14533,2025-01-24,Delayed
14534,14534,2025-01-10,Delayed
14535,14535,2025-08-21,Delivered
14536,14536,2025-11-23,Delayed
14537,14537,2025-08-25,Delivered
14538,14538,2025-11-14,Delivered
14539,14539,2025-09-03,Delayed
14540,14540,2025-07-17,Delivered
14541,14541,2025-04-14,Delayed
14542,14542,2025-02-20,Delivered
14543,14543,2025-08-02,Delivered
14544,14544,2025-08-01,Delivered
14545,14545,2025-03-31,Delayed
14546,14546,2025-10-26,Delayed
14547,14547,2025-06-08,Delivered
14548,14548,2025-08-18,Delayed
14549,14549,2025-05-08,Delayed
14550,14550,2025-05-19,Delayed
14551,14551,2025-10-07,Delayed
14552,14552,2025-01-29,Delivered
14553,14553,2025-01-16,Delivered
14554,14554,2025-09-11,Delivered
14555,14555,2025-06-19,Delivered
14556,14556,2025-01-17,Delivered
14557,14557,2025-08-31,Delivered
14558,14558,2025-05-07,Delivered
14559,14559,2025-06-14,Delayed
14560,14560,2025-09-11,Delayed
14561,14561,2025-07-06,Delayed
14562,14562,2025-11-21,Delivered
14563,14563,2025-03-17,Delivered
14564,14564,2025-04-02,Delivered
14565,14565,2025-06-22,Delayed
14566,14566,2025-06-28,Delivered
14567,14567,2025-02-25,Delivered
14568,14568,2025-04-21,Delayed
14569,14569,2025-11-19,Delivered
14570,14570,2025-10-20,Delayed
14571,14571,2025-03-01,Delivered
14572,14572,2025-11-06,Delayed
14573,14573,2025-08-25,Delayed
14574,14574,2025-11-08,Delivered
14575,14575,2025-08-25,Delayed
14576,14576,2025-04-06,Delivered
14577,14577,2025-11-14,Delivered
14578,14578,2025-11-03,Delayed
14579,14579,2025-11-01,Delivered
14580,14580,2025-07-02,Delivered
14581,14581,2025-04-17,Delayed
14582,14582,2025-01-22,Delayed
14583,14583,2025-09-12,Delivered
14584,14584,2025-03-19,Delayed
14585,14585,2025-12-18,Delayed
14586,14586,2025-08-03,Delivered
14587,14587,2025-08-16,Delayed
14588,14588,2025-12-02,Delayed
14589,14589,2025-05-10,Delivered
14590,14590,2025-12-16,Delivered
14591,14591,2025-12-18,Delivered
14592,14592,2025-12-10,Delivered
14593,14593,2025-05-17,Delayed
14594,14594,2025-09-27,Delayed
14595,14595,2026-01-04,Delivered
14596,14596,2025-05-30,Delayed
14597,14597,2025-11-06,Delivered
14598,14598,2025-12-16,Delayed
14599,14599,2025-02-21,Delayed
14600,14600,2025-08-12,Delivered
14601,14601,2025-07-21,Delayed
14602,14602,2025-12-19,Delivered
14603,14603,2025-08-16,Delivered
14604,14604,2025-01-13,Delayed
14605,14605,2025-11-11,Delayed
14606,14606,2025-09-14,Delivered
14607,14607,2025-09-26,Delivered
14608,14608,2025-01-09,Delivered
14609,14609,2025-10-16,Delayed
14610,14610,2025-06-13,Delayed
14611,14611,2025-09-11,Delayed
14612,14612,2025-06-24,Delayed
14613,14613,2025-09-13,Delivered
14614,14614,2025-12-20,Delivered
14615,14615,2025-06-07,Delivered
14616,14616,2025-11-13,Delayed
14617,14617,2025-03-02,Delivered
14618,14618,2025-12-19,Delivered
14619,14619,2025-08-30,Delivered
14620,14620,2025-03-26,Delayed
14621,14621,2025-06-20,Delayed
14622,14622,2025-02-13,Delayed
14623,14623,2025-01-10,Delivered
14624,14624,2025-12-15,Delayed
14625,14625,2025-11-20,Delayed
14626,14626,2025-11-01,Delayed
14627,14627,2025-10-23,Delivered
14628,14628,2025-05-16,Delivered
14629,14629,2025-12-18,Delivered
14630,14630,2025-05-22,Delivered
14631,14631,2025-01-30,Delayed
14632,14632,2025-08-22,Delivered
14633,14633,2025-02-12,Delivered
14634,14634,2025-09-11,Delayed
14635,14635,2025-02-13,Delivered
14636,14636,2025-12-16,Delivered
14637,14637,2025-05-18,Delayed
14638,14638,2025-05-25,Delayed
14639,14639,2025-10-28,Delayed
14640,14640,2025-11-20,Delayed
14641,14641,2025-07-22,Delayed
14642,14642,2025-04-15,Delivered
14643,14643,2025-01-28,Delivered
14644,14644,2025-06-12,Delivered
14645,14645,2025-06-17,Delayed
14646,14646,2025-09-08,Delayed
14647,14647,2025-09-04,Delivered
14648,14648,2025-08-19,Delayed
14649,14649,2025-08-07,Delivered
14650,14650,2025-09-29,Delayed
14651,14651,2025-10-11,Delayed
14652,14652,2025-02-14,Delayed
14653,14653,2025-03-22,Delayed
14654,14654,2025-02-14,Delivered
14655,14655,2025-05-29,Delayed
14656,14656,2025-03-11,Delayed
14657,14657,2025-02-24,Delayed
14658,14658,2025-12-20,Delayed
14659,14659,2025-03-11,Delayed
14660,14660,2025-08-06,Delayed
14661,14661,2025-05-28,Delayed
14662,14662,2025-11-27,Delivered
14663,14663,2025-07-05,Delivered
14664,14664,2025-03-01,Delivered
14665,14665,2025-11-20,Delivered
14666,14666,2025-02-18,Delivered
14667,14667,2025-03-07,Delayed
14668,14668,2025-11-24,Delayed
14669,14669,2025-11-05,Delayed
14670,14670,2025-06-04,Delivered
14671,14671,2025-11-28,Delivered
14672,14672,2025-12-06,Delivered
14673,14673,2025-01-22,Delivered
14674,14674,2025-08-12,Delivered
14675,14675,2025-11-11,Delivered
14676,14676,2025-09-27,Delivered
14677,14677,2025-03-02,Delivered
14678,14678,2025-08-23,Delayed
14679,14679,2025-09-03,Delayed
14680,14680,2025-08-03,Delivered
14681,14681,2025-10-16,Delivered
14682,14682,2025-02-10,Delivered
14683,14683,2025-02-26,Delivered
14684,14684,2026-01-01,Delivered
14685,14685,2025-08-02,Delivered
14686,14686,2025-02-28,Delayed
14687,14687,2025-12-04,Delayed
14688,14688,2025-11-11,Delayed
14689,14689,2025-03-23,Delivered
14690,14690,2025-06-22,Delivered
14691,14691,2025-08-04,Delayed
14692,14692,2025-03-14,Delayed
14693,14693,2025-07-19,Delayed
14694,14694,2025-03-31,Delivered
14695,14695,2025-10-15,Delayed
14696,14696,2025-01-31,Delivered
14697,14697,2025-10-07,Delivered
14698,14698,2025-04-19,Delivered
14699,14699,2025-10-27,Delayed
14700,14700,2025-03-08,Delivered
14701,14701,2025-01-23,Delayed
14702,14702,2025-08-27,Delivered
14703,14703,2025-02-16,Delivered
14704,14704,2025-09-19,Delayed
14705,14705,2025-06-14,Delivered
14706,14706,2025-11-28,Delayed
14707,14707,2026-01-05,Delivered
14708,14708,2025-04-15,Delayed
14709,14709,2025-05-03,Delayed
14710,14710,2025-11-06,Delayed
14711,14711,2025-12-31,Delayed
14712,14712,2025-05-12,Delivered
14713,14713,2025-12-20,Delayed
14714,14714,2025-03-17,Delayed
14715,14715,2025-12-01,Delivered
14716,14716,2025-05-20,Delayed
14717,14717,2025-06-15,Delayed
14718,14718,2025-02-11,Delayed
14719,14719,2025-08-19,Delayed
14720,14720,2025-08-11,Delivered
14721,14721,2025-10-26,Delivered
14722,14722,2025-05-17,Delivered
14723,14723,2025-01-28,Delivered
14724,14724,2025-08-12,Delivered
14725,14725,2025-04-14,Delivered
14726,14726,2025-09-25,Delivered
14727,14727,2025-04-16,Delivered
14728,14728,2025-09-23,Delayed
14729,14729,2025-06-19,Delivered
14730,14730,2025-02-02,Delivered
14731,14731,2025-08-10,Delayed
14732,14732,2025-09-16,Delivered
14733,14733,2025-05-15,Delayed
14734,14734,2025-09-02,Delayed
14735,14735,2025-08-02,Delayed
14736,14736,2025-11-28,Delivered
14737,14737,2025-12-03,Delivered
14738,14738,2025-12-28,Delivered
14739,14739,2025-09-28,Delayed
14740,14740,2025-09-20,Delayed
14741,14741,2025-06-27,Delayed
14742,14742,2025-11-05,Delivered
14743,14743,2025-06-08,Delivered
14744,14744,2025-03-04,Delayed
14745,14745,2025-06-01,Delayed
14746,14746,2025-08-31,Delivered
14747,14747,2025-05-29,Delayed
14748,14748,2025-01-19,Delayed
14749,14749,2025-08-14,Delayed
14750,14750,2025-11-21,Delivered
14751,14751,2025-09-24,Delayed
14752,14752,2025-09-03,Delayed
14753,14753,2025-06-18,Delayed
14754,14754,2025-10-23,Delivered
14755,14755,2025-06-09,Delayed
14756,14756,2025-11-02,Delayed
14757,14757,2025-08-10,Delayed
14758,14758,2025-07-20,Delayed
14759,14759,2025-11-20,Delayed
14760,14760,2025-06-13,Delayed
14761,14761,2025-03-23,Delivered
14762,14762,2025-10-03,Delivered
14763,14763,2025-11-05,Delivered
14764,14764,2025-08-23,Delayed
14765,14765,2025-08-14,Delivered
14766,14766,2025-08-19,Delivered
14767,14767,2025-01-23,Delivered
14768,14768,2025-11-03,Delivered
14769,14769,2025-10-13,Delivered
14770,14770,2025-05-01,Delivered
14771,14771,2025-08-16,Delayed
14772,14772,2025-01-20,Delivered
14773,14773,2025-08-03,Delivered
14774,14774,2025-06-08,Delayed
14775,14775,2025-05-19,Delayed
14776,14776,2025-04-03,Delivered
14777,14777,2025-01-29,Delivered
14778,14778,2025-06-22,Delivered
14779,14779,2025-12-02,Delivered
14780,14780,2025-07-17,Delayed
14781,14781,2025-04-04,Delivered
14782,14782,2025-10-04,Delayed
14783,14783,2025-05-28,Delayed
14784,14784,2025-10-18,Delivered
14785,14785,2025-11-12,Delivered
14786,14786,2025-11-07,Delivered
14787,14787,2025-04-04,Delayed
14788,14788,2025-12-23,Delayed
14789,14789,2025-08-27,Delivered
14790,14790,2025-08-21,Delayed
14791,14791,2025-10-12,Delayed
14792,14792,2025-08-26,Delayed
14793,14793,2025-07-20,Delivered
14794,14794,2025-10-27,Delayed
14795,14795,2025-12-13,Delivered
14796,14796,2025-04-04,Delayed
14797,14797,2026-01-02,Delayed
14798,14798,2025-11-21,Delayed
14799,14799,2025-06-24,Delivered
14800,14800,2025-06-14,Delayed
14801,14801,2025-11-04,Delivered
14802,14802,2025-02-25,Delayed
14803,14803,2025-05-19,Delivered
14804,14804,2025-10-29,Delayed
14805,14805,2025-04-04,Delayed
14806,14806,2025-10-05,Delivered
14807,14807,2025-05-31,Delayed
14808,14808,2025-02-07,Delayed
14809,14809,2025-09-22,Delayed
14810,14810,2025-06-13,Delivered
14811,14811,2025-04-06,Delivered
14812,14812,2025-09-27,Delivered
14813,14813,2025-03-16,Delayed
14814,14814,2025-12-18,Delivered
14815,14815,2025-03-02,Delayed
14816,14816,2025-06-03,Delayed
14817,14817,2025-02-02,Delayed
14818,14818,2025-08-25,Delayed
14819,14819,2025-09-02,Delivered
14820,14820,2025-03-12,Delivered
14821,14821,2025-04-27,Delivered
14822,14822,2025-08-30,Delivered
14823,14823,2025-10-19,Delivered
14824,14824,2025-01-27,Delayed
14825,14825,2025-03-29,Delayed
14826,14826,2025-05-29,Delayed
14827,14827,2025-05-15,Delayed
14828,14828,2025-09-05,Delivered
14829,14829,2025-05-22,Delivered
14830,14830,2025-09-06,Delayed
14831,14831,2025-01-10,Delivered
14832,14832,2025-02-25,Delayed
14833,14833,2025-01-07,Delayed
14834,14834,2025-03-18,Delayed
14835,14835,2025-12-20,Delivered
14836,14836,2025-06-05,Delayed
14837,14837,2025-07-09,Delayed
14838,14838,2025-12-20,Delayed
14839,14839,2025-12-17,Delayed
14840,14840,2025-12-20,Delivered
14841,14841,2025-05-28,Delayed
14842,14842,2025-11-25,Delayed
14843,14843,2026-01-02,Delayed
14844,14844,2025-10-11,Delivered
14845,14845,2025-05-31,Delivered
14846,14846,2025-07-24,Delivered
14847,14847,2025-09-01,Delivered
14848,14848,2025-03-08,Delivered
14849,14849,2025-03-30,Delivered
14850,14850,2025-07-27,Delivered
14851,14851,2025-06-14,Delivered
14852,14852,2025-10-13,Delayed
14853,14853,2025-02-21,Delivered
14854,14854,2025-07-17,Delayed
14855,14855,2025-11-19,Delayed
14856,14856,2025-02-04,Delayed
14857,14857,2025-03-07,Delayed
14858,14858,2025-05-25,Delivered
14859,14859,2025-04-09,Delayed
14860,14860,2026-01-07,Delayed
14861,14861,2025-04-04,Delayed
14862,14862,2025-03-17,Delivered
14863,14863,2025-07-12,Delivered
14864,14864,2025-02-07,Delayed
14865,14865,2025-03-28,Delayed
14866,14866,2025-10-29,Delayed
14867,14867,2025-04-13,Delayed
14868,14868,2025-06-10,Delayed
14869,14869,2025-01-08,Delivered
14870,14870,2025-05-05,Delivered
14871,14871,2025-09-13,Delivered
14872,14872,2025-08-20,Delayed
14873,14873,2025-11-12,Delayed
14874,14874,2025-09-05,Delivered
14875,14875,2025-06-21,Delayed
14876,14876,2025-03-23,Delayed
14877,14877,2025-01-18,Delivered
14878,14878,2025-03-14,Delayed
14879,14879,2025-12-26,Delayed
14880,14880,2025-06-04,Delayed
14881,14881,2025-10-22,Delivered
14882,14882,2025-06-09,Delivered
14883,14883,2025-10-29,Delivered
14884,14884,2025-10-31,Delayed
14885,14885,2025-05-28,Delayed
14886,14886,2025-02-18,Delayed
14887,14887,2025-07-22,Delayed
14888,14888,2025-02-07,Delayed
14889,14889,2025-11-03,Delayed
14890,14890,2025-02-09,Delivered
14891,14891,2025-10-19,Delivered
14892,14892,2025-02-13,Delivered
14893,14893,2025-08-06,Delivered
14894,14894,2025-10-13,Delayed
14895,14895,2025-05-30,Delayed
14896,14896,2025-11-01,Delayed
14897,14897,2026-01-02,Delivered
14898,14898,2025-04-08,Delayed
14899,14899,2025-01-15,Delivered
14900,14900,2026-01-03,Delivered
14901,14901,2025-01-16,Delivered
14902,14902,2025-04-15,Delivered
14903,14903,2025-02-14,Delayed
14904,14904,2025-05-05,Delayed
14905,14905,2025-12-11,Delayed
14906,14906,2025-05-11,Delayed
14907,14907,2025-02-06,Delivered
14908,14908,2025-07-02,Delayed
14909,14909,2025-07-27,Delayed
14910,14910,2025-07-13,Delayed
14911,14911,2025-06-29,Delayed
14912,14912,2025-10-27,Delivered
14913,14913,2025-04-01,Delayed
14914,14914,2025-07-23,Delayed
14915,14915,2025-07-02,Delayed
14916,14916,2025-01-19,Delayed
14917,14917,2025-08-17,Delivered
14918,14918,2025-07-12,Delayed
14919,14919,2025-06-05,Delivered
14920,14920,2025-10-31,Delivered
14921,14921,2025-03-17,Delayed
14922,14922,2025-08-15,Delayed
14923,14923,2025-08-25,Delivered
14924,14924,2025-01-11,Delayed
14925,14925,2025-12-26,Delivered
14926,14926,2025-04-15,Delayed
14927,14927,2025-12-17,Delivered
14928,14928,2025-03-06,Delayed
14929,14929,2025-04-20,Delivered
14930,14930,2025-01-17,Delayed
14931,14931,2025-11-25,Delayed
14932,14932,2025-11-29,Delivered
14933,14933,2025-12-28,Delivered
14934,14934,2025-06-02,Delayed
14935,14935,2025-10-25,Delivered
14936,14936,2025-02-07,Delayed
14937,14937,2025-11-02,Delivered
14938,14938,2025-05-29,Delivered
14939,14939,2025-01-15,Delivered
14940,14940,2025-03-07,Delivered
14941,14941,2025-11-16,Delayed
14942,14942,2025-03-28,Delivered
14943,14943,2025-10-05,Delayed
14944,14944,2025-08-22,Delivered
14945,14945,2025-05-05,Delivered
14946,14946,2025-04-10,Delayed
14947,14947,2025-01-09,Delayed
14948,14948,2025-09-05,Delayed
14949,14949,2025-03-21,Delayed
14950,14950,2025-02-08,Delayed
14951,14951,2025-12-12,Delayed
14952,14952,2025-04-16,Delayed
14953,14953,2025-02-25,Delivered
14954,14954,2025-02-18,Delivered
14955,14955,2025-09-23,Delivered
14956,14956,2025-07-01,Delivered
14957,14957,2025-11-01,Delivered
14958,14958,2025-02-10,Delayed
14959,14959,2025-12-19,Delayed
14960,14960,2025-11-21,Delayed
14961,14961,2025-10-31,Delayed
14962,14962,2025-11-10,Delayed
14963,14963,2025-07-15,Delivered
14964,14964,2025-09-22,Delayed
14965,14965,2025-06-27,Delivered
14966,14966,2025-09-17,Delivered
14967,14967,2025-11-07,Delayed
14968,14968,2025-06-13,Delivered
14969,14969,2025-03-03,Delayed
14970,14970,2025-11-14,Delivered
14971,14971,2025-12-14,Delivered
14972,14972,2025-08-20,Delivered
14973,14973,2025-11-22,Delayed
14974,14974,2025-09-03,Delayed
14975,14975,2025-03-12,Delivered
14976,14976,2025-04-29,Delivered
14977,14977,2026-01-02,Delivered
14978,14978,2025-05-16,Delivered
14979,14979,2025-10-31,Delivered
14980,14980,2025-07-14,Delayed
14981,14981,2025-07-07,Delayed
14982,14982,2025-06-17,Delayed
14983,14983,2025-02-18,Delivered
14984,14984,2025-03-13,Delayed
14985,14985,2025-04-11,Delayed
14986,14986,2025-05-18,Delivered
14987,14987,2025-10-18,Delivered
14988,14988,2025-08-24,Delayed
14989,14989,2025-03-31,Delivered
14990,14990,2025-12-01,Delivered
14991,14991,2025-03-23,Delivered
14992,14992,2025-03-01,Delayed
14993,14993,2025-03-11,Delivered
14994,14994,2025-08-25,Delivered
14995,14995,2025-11-06,Delivered
14996,14996,2025-03-29,Delivered
14997,14997,2025-12-11,Delivered
14998,14998,2025-01-27,Delayed
14999,14999,2025-07-08,Delayed
15000,15000,2025-09-16,Delivered
15001,15001,2025-01-21,Delivered
15002,15002,2025-07-30,Delivered
15003,15003,2025-12-13,Delivered
15004,15004,2025-12-03,Delayed
15005,15005,2025-08-25,Delivered
15006,15006,2025-07-21,Delayed
15007,15007,2025-05-11,Delivered
15008,15008,2025-02-13,Delayed
15009,15009,2025-04-07,Delivered
15010,15010,2025-02-13,Delivered
15011,15011,2025-09-08,Delayed
15012,15012,2025-10-27,Delayed
15013,15013,2025-10-29,Delayed
15014,15014,2025-02-18,Delivered
15015,15015,2025-04-13,Delayed
15016,15016,2025-08-19,Delayed
15017,15017,2025-03-27,Delivered
15018,15018,2025-08-03,Delayed
15019,15019,2025-05-21,Delivered
15020,15020,2025-06-13,Delivered
15021,15021,2025-03-26,Delayed
15022,15022,2025-11-25,Delayed
15023,15023,2025-04-26,Delivered
15024,15024,2025-02-15,Delayed
15025,15025,2025-01-09,Delivered
15026,15026,2025-01-22,Delayed
15027,15027,2025-09-14,Delivered
15028,15028,2025-02-20,Delayed
15029,15029,2025-03-04,Delayed
15030,15030,2025-06-16,Delivered
15031,15031,2025-01-19,Delayed
15032,15032,2025-02-26,Delivered
15033,15033,2025-03-20,Delivered
15034,15034,2025-06-01,Delayed
15035,15035,2025-09-25,Delayed
15036,15036,2025-01-12,Delivered
15037,15037,2025-11-07,Delivered
15038,15038,2025-02-20,Delayed
15039,15039,2026-01-03,Delayed
15040,15040,2025-08-03,Delayed
15041,15041,2025-02-11,Delayed
15042,15042,2025-10-07,Delivered
15043,15043,2025-10-20,Delayed
15044,15044,2025-10-27,Delivered
15045,15045,2025-11-04,Delivered
15046,15046,2025-10-15,Delivered
15047,15047,2025-02-23,Delayed
15048,15048,2025-11-21,Delayed
15049,15049,2025-11-19,Delayed
15050,15050,2025-05-09,Delivered
15051,15051,2025-09-10,Delayed
15052,15052,2025-09-11,Delivered
15053,15053,2025-02-07,Delayed
15054,15054,2025-01-27,Delayed
15055,15055,2025-09-23,Delivered
15056,15056,2025-12-23,Delivered
15057,15057,2025-02-24,Delayed
15058,15058,2025-08-16,Delayed
15059,15059,2026-01-05,Delayed
15060,15060,2025-11-03,Delayed
15061,15061,2025-03-21,Delayed
15062,15062,2025-07-10,Delivered
15063,15063,2025-09-06,Delivered
15064,15064,2025-08-15,Delivered
15065,15065,2025-07-06,Delivered
15066,15066,2025-10-27,Delivered
15067,15067,2025-07-28,Delivered
15068,15068,2025-09-26,Delivered
15069,15069,2025-07-06,Delayed
15070,15070,2025-05-17,Delayed
15071,15071,2025-03-10,Delayed
15072,15072,2025-08-01,Delayed
15073,15073,2025-08-04,Delayed
15074,15074,2025-04-24,Delayed
15075,15075,2026-01-02,Delivered
15076,15076,2025-04-06,Delivered
15077,15077,2025-05-28,Delayed
15078,15078,2025-04-12,Delayed
15079,15079,2025-01-20,Delayed
15080,15080,2025-01-15,Delayed
15081,15081,2025-05-26,Delayed
15082,15082,2025-02-18,Delivered
15083,15083,2025-11-06,Delivered
15084,15084,2025-01-26,Delivered
15085,15085,2025-02-17,Delayed
15086,15086,2025-03-29,Delayed
15087,15087,2025-03-12,Delayed
15088,15088,2025-03-23,Delivered
15089,15089,2025-07-18,Delayed
15090,15090,2025-12-16,Delivered
15091,15091,2025-11-13,Delayed
15092,15092,2025-12-31,Delayed
15093,15093,2025-02-07,Delivered
15094,15094,2025-04-19,Delivered
15095,15095,2025-04-24,Delivered
15096,15096,2025-04-04,Delayed
15097,15097,2025-01-26,Delayed
15098,15098,2025-08-04,Delivered
15099,15099,2025-12-05,Delayed
15100,15100,2025-11-17,Delayed
15101,15101,2025-07-20,Delivered
15102,15102,2025-01-13,Delivered
15103,15103,2025-07-03,Delayed
15104,15104,2025-11-19,Delayed
15105,15105,2025-03-16,Delayed
15106,15106,2025-01-21,Delivered
15107,15107,2025-12-28,Delayed
15108,15108,2025-05-29,Delayed
15109,15109,2025-11-07,Delivered
15110,15110,2025-05-05,Delayed
15111,15111,2025-10-06,Delivered
15112,15112,2025-03-30,Delayed
15113,15113,2025-01-18,Delivered
15114,15114,2025-08-19,Delivered
15115,15115,2025-11-10,Delivered
15116,15116,2025-05-01,Delivered
15117,15117,2025-01-22,Delivered
15118,15118,2025-11-15,Delivered
15119,15119,2025-04-13,Delayed
15120,15120,2025-12-12,Delayed
15121,15121,2025-06-21,Delayed
15122,15122,2025-12-18,Delayed
15123,15123,2025-06-17,Delivered
15124,15124,2025-03-02,Delayed
15125,15125,2025-12-22,Delivered
15126,15126,2025-09-04,Delivered
15127,15127,2025-06-21,Delivered
15128,15128,2025-01-12,Delivered
15129,15129,2025-11-23,Delayed
15130,15130,2025-06-23,Delayed
15131,15131,2025-06-24,Delayed
15132,15132,2025-03-03,Delayed
15133,15133,2025-07-10,Delivered
15134,15134,2025-08-07,Delivered
15135,15135,2025-12-28,Delayed
15136,15136,2025-12-01,Delayed
15137,15137,2025-06-29,Delayed
15138,15138,2025-08-27,Delayed
15139,15139,2025-02-21,Delayed
15140,15140,2025-09-09,Delivered
15141,15141,2025-09-15,Delivered
15142,15142,2025-12-11,Delivered
15143,15143,2025-09-10,Delivered
15144,15144,2025-08-21,Delayed
15145,15145,2025-10-21,Delivered
15146,15146,2025-11-24,Delayed
15147,15147,2025-06-21,Delivered
15148,15148,2025-05-07,Delayed
15149,15149,2025-08-30,Delayed
15150,15150,2025-11-04,Delivered
15151,15151,2025-07-07,Delayed
15152,15152,2025-09-01,Delivered
15153,15153,2025-01-28,Delayed
15154,15154,2025-09-28,Delivered
15155,15155,2025-06-03,Delivered
15156,15156,2025-10-27,Delivered
15157,15157,2025-01-19,Delivered
15158,15158,2025-01-06,Delivered
