order_id,customer_id,product_id,supplier_id,warehouse_id,quantity,order_date
18522,4106,100,76,7,1,2025-08-21
18523,3960,182,29,12,6,2025-01-26
18524,4964,146,69,4,2,2025-11-20
18525,693,359,98,6,1,2025-07-11
18526,1324,258,8,2,6,2025-07-05
18527,1720,55,57,14,9,2025-06-29
18528,1097,390,84,6,7,2025-09-05
18529,3323,279,100,15,10,2025-09-21
18530,861,397,3,18,3,2025-03-13
18531,3829,170,9,13,1,2025-09-01
18532,2390,176,22,9,10,2025-04-30
18533,4958,150,11,15,3,2025-05-06
18534,2065,480,99,8,4,2025-03-11
18535,4408,36,68,3,2,2025-09-23
18536,4472,358,21,13,9,2025-12-30
18537,1294,370,88,17,10,2025-08-12
18538,2511,199,9,11,10,2025-03-26
18539,2714,443,63,2,9,2025-09-09
18540,1598,158,11,11,7,2025-07-07
18541,3146,51,72,7,2,2025-10-13
18542,1586,392,95,7,10,2025-09-17
18543,3084,403,64,1,4,2025-03-13
18544,1395,190,53,2,2,2025-03-13
18545,1722,349,6,2,1,2025-02-05
18546,3949,61,80,18,7,2025-11-06
18547,3587,41,59,9,1,2025-07-05
18548,986,230,27,3,8,2025-05-08
18549,712,119,56,19,3,2025-02-16
18550,806,331,19,17,1,2025-05-12
18551,556,292,65,20,1,2025-04-25
18552,2816,293,88,16,5,2025-09-17
18553,3563,381,54,16,3,2025-08-11
18554,970,147,88,10,7,2025-11-15
18555,708,489,27,19,7,2025-08-02
18556,563,159,19,17,5,2025-06-27
18557,2703,10,37,13,6,2025-12-28
18558,469,403,37,13,5,2025-10-03
18559,3634,385,83,12,2,2025-05-22
18560,3168,418,20,12,2,2025-03-24
18561,1988,171,67,17,7,2025-06-06
18562,2519,255,97,14,2,2025-01-25
18563,657,385,62,13,3,2025-07-12
18564,1565,323,16,5,4,2025-01-15
18565,4731,500,56,19,8,2025-04-07
18566,2973,163,21,18,7,2025-03-03
18567,4791,476,98,14,5,2025-03-01
18568,3847,38,49,4,10,2025-05-02
18569,2222,306,4,8,7,2025-03-30
18570,3937,431,66,12,5,2025-02-06
18571,4265,358,48,8,8,2025-08-06
18572,4263,71,16,20,3,2025-12-03
18573,4050,254,68,10,2,2025-11-20
18574,2700,483,13,9,10,2025-02-12
18575,4899,346,93,1,9,2025-04-12
18576,3490,490,4,13,10,2025-07-01
18577,4658,220,71,19,6,2025-07-11
18578,4996,70,9,16,5,2025-09-11
18579,1816,116,18,13,3,2025-01-13
18580,2000,112,13,6,2,2025-09-21
18581,4307,386,30,6,9,2025-02-04
18582,758,135,42,9,7,2025-10-14
18583,4988,369,15,18,3,2025-10-22
18584,4003,91,51,1,10,2025-11-29
18585,2352,231,6,12,3,2025-10-23
18586,3440,85,52,19,1,2025-03-14
18587,925,270,51,13,9,2025-03-19
18588,4110,384,68,13,1,2025-04-17
18589,2409,359,3,20,1,2025-06-16
18590,2464,391,38,2,6,2025-12-19
18591,3524,403,96,2,7,2025-10-05
18592,4219,204,56,19,6,2025-12-26
18593,1007,183,5,9,3,2025-05-30
18594,2062,29,6,9,9,2025-10-29
18595,4199,460,86,11,6,2025-06-22
18596,1376,442,53,18,4,2025-08-02
18597,1683,171,98,1,9,2025-09-28
18598,4869,295,58,12,8,2025-12-16
18599,630,78,64,5,4,2025-04-28
18600,3244,290,89,9,6,2025-12-06
18601,4574,64,62,1,2,2025-05-25
18602,1486,6,83,14,7,2025-05-04
18603,833,242,73,13,2,2025-12-28
18604,563,295,79,11,8,2025-12-10
18605,2618,400,49,5,3,2025-12-07
18606,3137,169,32,11,9,2025-04-16
18607,2911,451,48,14,8,2025-07-27
18608,4121,273,68,6,5,2025-10-02
18609,1490,152,3,10,9,2025-02-21
18610,50,257,44,4,5,2025-02-01
18611,1046,496,97,6,2,2025-06-29
18612,763,313,61,15,1,2025-04-26
18613,1952,315,95,10,6,2025-11-30
18614,2,183,26,12,7,2025-07-12
18615,807,259,90,18,6,2025-01-15
18616,2811,256,51,11,5,2025-10-16
18617,2140,71,43,12,3,2025-02-10
18618,4706,146,82,17,5,2025-01-29
18619,4733,102,47,19,2,2025-11-09
18620,2217,113,28,13,4,2025-10-27
18621,3914,227,56,1,5,2025-08-04
18622,4691,294,92,15,9,2025-03-08
18623,4343,129,45,17,5,2025-04-29
18624,93,314,97,15,6,2025-01-19
18625,1312,422,61,2,10,2025-10-03
18626,2848,148,12,3,6,2025-06-27
18627,4634,340,71,3,5,2025-05-26
18628,2660,254,10,16,3,2025-12-20
18629,3005,217,64,20,1,2025-07-24
18630,3225,462,76,6,3,2025-09-26
18631,919,149,90,3,6,2025-02-22
18632,2075,458,66,10,10,2025-10-10
18633,482,494,55,3,6,2025-09-08
18634,2902,445,47,15,5,2025-01-09
18635,2719,283,83,8,9,2025-01-25
18636,4075,120,85,8,6,2025-05-25
18637,1669,37,77,10,10,2025-06-12
18638,2592,254,40,16,2,2025-02-14
18639,2352,266,54,7,5,2025-02-25
18640,963,328,21,16,1,2025-02-01
18641,748,99,31,8,4,2025-10-30
18642,4303,78,7,12,7,2025-11-15
18643,4006,312,82,14,8,2025-03-29
18644,390,189,74,4,4,2025-01-27
18645,447,422,30,1,6,2025-08-09
18646,4480,399,57,4,2,2025-09-24
18647,511,162,77,20,1,2025-04-07
18648,585,491,46,1,2,2025-05-24
18649,3390,479,28,8,10,2025-08-14
18650,4281,404,39,15,9,2025-06-22
18651,173,332,83,7,6,2025-01-14
18652,4720,467,41,1,5,2025-11-24
18653,3293,100,33,3,1,2025-12-08
18654,269,443,52,19,5,2025-03-19
18655,989,270,79,8,5,2025-06-05
18656,1968,114,73,6,4,2025-09-09
18657,1781,456,31,17,6,2025-04-08
18658,2143,485,97,6,6,2025-01-16
18659,2640,25,58,2,4,2025-09-12
18660,4448,160,80,7,3,2025-11-11
18661,2429,349,67,19,6,2025-08-21
18662,4820,119,2,1,3,2025-12-03
18663,1581,258,1,15,9,2025-08-20
18664,1203,485,35,6,8,2025-11-18
18665,3431,131,37,3,5,2025-06-08
18666,4167,65,25,20,6,2025-11-15
18667,3736,157,35,3,1,2025-04-12
18668,742,184,32,15,8,2025-07-13
18669,1678,110,93,3,5,2025-09-07
18670,1266,156,79,18,6,2025-10-14
18671,655,349,28,19,7,2025-05-11
18672,416,454,85,16,1,2025-02-22
18673,763,239,54,19,2,2025-01-23
18674,2473,393,45,5,1,2025-09-19
18675,143,139,47,6,7,2025-08-08
18676,1903,28,2,16,7,2025-07-04
18677,900,287,92,1,5,2025-06-01
18678,3895,117,27,11,6,2025-07-21
18679,4737,212,36,2,1,2025-05-27
18680,1864,173,100,8,10,2025-04-21
18681,657,114,99,17,1,2025-11-11
18682,3308,367,74,6,10,2025-05-08
18683,2637,318,98,3,6,2025-09-29
18684,4516,189,33,18,10,2025-10-16
18685,75,71,83,2,10,2025-03-23
18686,880,277,22,20,6,2025-12-08
18687,3973,213,6,8,7,2025-01-16
18688,1646,40,52,7,2,2025-10-02
18689,2543,407,35,13,8,2025-10-18
18690,4478,252,21,1,8,2025-10-07
18691,2532,320,5,18,7,2025-02-18
18692,1778,248,17,17,7,2025-06-21
18693,1251,56,9,11,3,2025-10-28
18694,60,289,59,12,3,2025-09-05
18695,2025,121,68,16,7,2025-11-22
18696,1213,180,43,10,5,2025-06-27
18697,2442,121,34,6,3,2025-06-24
18698,4955,198,88,17,10,2025-07-23
18699,1203,338,26,18,10,2025-01-24
18700,4790,407,55,16,6,2025-02-20
18701,3008,487,96,12,3,2025-04-05
18702,4906,6,55,8,4,2025-08-17
18703,3527,29,75,19,5,2025-09-26
18704,4174,393,31,18,7,2025-09-27
18705,883,462,31,7,2,2025-05-27
18706,968,43,97,15,7,2025-01-24
18707,2265,225,63,11,9,2025-01-02
18708,2358,247,22,17,8,2025-01-02
18709,931,438,92,12,1,2025-10-02
18710,797,230,47,20,4,2025-09-07
18711,1123,201,42,9,2,2025-11-05
18712,4742,82,78,8,5,2025-01-03
18713,4190,378,16,1,3,2025-06-15
18714,651,192,10,16,9,2025-02-07
18715,1061,310,70,2,4,2025-07-25
18716,1420,281,73,20,7,2025-10-03
18717,2906,83,26,14,1,2025-04-13
18718,2563,70,60,7,10,2025-08-13
18719,4807,332,91,4,6,2025-06-15
18720,4415,339,57,15,8,2025-06-27
18721,247,16,21,19,9,2025-10-16
18722,3819,483,50,4,7,2025-12-28
18723,4316,53,87,2,3,2025-12-13
18724,3689,320,79,5,4,2025-04-04
18725,1656,256,97,11,5,2025-02-11
18726,4483,14,66,8,8,2025-02-02
18727,335,135,77,8,10,2025-03-12
18728,1727,414,52,20,10,2025-06-04
18729,240,334,76,1,4,2025-06-22
18730,2665,444,27,17,5,2025-08-15
18731,2884,46,74,10,10,2025-02-16
18732,2229,231,59,20,3,2025-12-11
18733,4781,9,86,12,7,2025-09-16
18734,572,404,83,9,3,2025-08-31
18735,2718,68,3,9,8,2025-07-19
18736,1210,112,83,2,4,2025-03-18
18737,1073,94,24,7,4,2025-07-06
18738,872,213,37,19,4,2025-05-13
18739,2617,42,17,2,6,2025-10-05
18740,3001,231,63,17,3,2025-03-26
18741,1486,51,69,4,2,2025-08-14
18742,3172,24,72,11,8,2025-01-08
18743,4033,272,46,7,1,2025-05-07
18744,4193,273,66,2,2,2025-02-21
18745,3566,487,86,6,9,2025-06-01
18746,196,222,15,14,2,2025-01-28
18747,4307,77,66,6,9,2025-12-02
18748,4580,373,51,7,4,2025-02-19
18749,1792,179,42,8,1,2025-11-20
18750,2197,117,52,15,9,2025-01-11
18751,429,63,7,6,10,2025-08-02
18752,26,271,75,10,2,2025-08-23
18753,2381,496,37,6,6,2025-06-03
18754,3499,82,9,19,3,2025-04-30
18755,4894,67,15,7,5,2025-10-13
18756,3685,160,26,4,9,2025-03-28
18757,956,117,67,2,5,2025-09-27
18758,490,23,3,17,7,2025-11-29
18759,3094,133,11,13,6,2025-03-31
18760,3552,375,55,1,2,2025-02-13
18761,199,455,74,14,8,2025-05-15
18762,406,195,80,11,3,2025-01-24
18763,3636,55,41,17,9,2025-05-24
18764,864,371,82,8,2,2025-10-09
18765,4176,79,71,16,4,2025-03-25
18766,1547,366,52,19,3,2025-06-29
18767,3688,57,62,20,10,2025-07-02
18768,2207,365,64,19,3,2025-06-03
18769,823,165,80,2,10,2025-06-15
18770,119,404,60,13,4,2025-04-15
18771,1436,173,95,5,9,2025-09-14
18772,4342,160,11,18,9,2025-02-16
18773,3404,415,62,13,9,2025-08-13
18774,464,64,11,15,3,2025-06-01
18775,246,154,47,9,10,2025-06-06
18776,2689,441,97,4,4,2025-05-28
18777,4903,474,49,5,6,2025-08-03
18778,1206,68,8,14,4,2025-10-05
18779,1060,306,55,11,1,2025-03-10
18780,1049,379,27,15,9,2025-03-01
18781,3892,491,37,8,5,2025-06-28
18782,203,3,92,13,4,2025-01-13
18783,4282,408,20,5,9,2025-01-17
18784,4151,208,86,17,3,2025-04-24
18785,2070,53,10,2,4,2025-06-29
18786,514,43,4,8,3,2025-08-15
18787,2101,59,34,14,1,2025-05-12
18788,2365,167,14,8,9,2025-11-20
18789,2127,454,77,16,4,2025-02-14
18790,2552,293,27,9,3,2025-07-04
18791,353,101,41,14,1,2025-08-07
18792,1127,281,5,2,2,2025-01-09
18793,3772,487,97,13,9,2025-10-04
18794,153,196,89,10,3,2025-01-31
18795,404,335,52,4,4,2025-01-04
18796,1568,337,30,12,8,2025-08-18
18797,2211,486,4,9,7,2025-01-26
18798,285,99,23,3,9,2025-05-11
18799,4978,491,78,17,6,2025-06-05
18800,1267,422,79,7,2,2025-06-18
18801,3103,421,37,4,3,2025-10-03
18802,4672,275,39,18,2,2025-06-24
18803,4799,347,59,4,5,2025-12-02
18804,2334,433,38,16,1,2025-03-21
18805,2548,418,100,2,6,2025-07-13
18806,4199,28,16,7,7,2025-07-07
18807,331,321,25,11,6,2025-06-14
18808,2069,21,65,5,9,2025-11-21
18809,1124,158,47,20,8,2025-10-30
18810,1681,52,43,10,7,2025-01-02
18811,2879,497,40,5,6,2025-05-18
18812,4098,31,18,16,8,2025-06-01
18813,1832,41,21,2,8,2025-08-04
18814,1274,288,1,13,7,2025-06-07
18815,3512,292,67,17,4,2025-07-01
18816,2634,429,7,2,10,2025-11-16
18817,2146,103,31,17,1,2025-06-18
18818,2012,204,66,9,2,2025-02-06
18819,837,3,57,8,3,2025-01-12
18820,3515,414,7,5,9,2025-06-18
18821,4787,82,9,14,7,2025-10-16
18822,3436,328,72,20,2,2025-08-19
18823,4542,126,68,5,4,2025-05-11
18824,481,169,58,11,3,2025-01-20
18825,844,252,60,15,2,2025-06-17
18826,1138,250,51,2,1,2025-05-22
18827,1706,225,76,9,9,2025-03-23
18828,881,191,42,14,9,2025-04-28
18829,3268,339,82,18,4,2025-09-30
18830,4925,6,94,10,3,2025-03-30
18831,1750,410,31,8,1,2025-06-26
18832,4997,270,47,3,9,2025-03-18
18833,2769,472,9,11,3,2025-02-17
18834,412,365,20,18,1,2025-07-14
18835,1844,164,24,5,1,2025-11-07
18836,1888,25,72,8,8,2025-02-24
18837,2796,356,48,6,4,2025-07-05
18838,2919,38,65,3,4,2025-02-09
18839,4115,151,20,7,3,2025-04-23
18840,2567,475,28,17,8,2025-10-23
18841,2008,199,72,6,6,2025-05-06
18842,446,131,16,19,8,2025-08-07
18843,2147,299,87,16,8,2025-10-02
18844,1613,25,2,8,7,2025-09-28
18845,4858,418,83,1,9,2025-08-11
18846,3074,239,19,9,7,2025-11-21
18847,4793,316,100,19,1,2025-08-24
18848,3641,39,81,17,9,2025-06-28
18849,3661,374,10,13,9,2025-02-10
18850,2752,310,10,9,10,2025-03-25
18851,1202,312,80,11,10,2025-02-12
18852,620,84,97,7,5,2025-02-13
18853,2571,308,53,15,2,2025-03-14
18854,2618,331,72,19,7,2025-01-13
18855,939,342,20,1,4,2025-01-22
18856,2467,454,66,14,8,2025-09-24
18857,30,327,48,13,10,2025-06-13
18858,3178,3,5,7,9,2025-06-14
18859,528,298,83,3,4,2025-10-08
18860,741,91,63,20,3,2025-06-26
18861,3093,86,38,9,9,2025-01-09
18862,3876,96,75,20,4,2025-05-04
18863,946,62,31,19,10,2025-03-09
18864,1908,258,29,17,1,2025-12-11
18865,225,356,80,10,3,2025-12-13
18866,4634,392,28,13,9,2025-02-16
18867,3510,259,26,7,6,2025-03-10
18868,639,233,98,14,10,2025-04-20
18869,4740,349,21,19,5,2025-07-25
18870,586,463,43,3,6,2025-01-20
18871,147,335,19,13,4,2025-08-23
18872,2030,260,35,5,3,2025-11-20
18873,641,457,33,8,10,2025-12-03
18874,3836,208,17,14,7,2025-03-15
18875,1307,473,87,5,6,2025-05-02
18876,1386,317,88,14,3,2025-01-26
18877,677,399,18,10,3,2025-11-17
18878,2640,267,13,14,9,2025-01-09
18879,1619,35,75,13,10,2025-05-23
18880,1148,482,30,17,6,2025-09-21
18881,4751,127,24,9,7,2025-12-04
18882,2427,5,29,20,5,2025-12-01
18883,105,32,40,3,10,2025-04-13
18884,4376,247,80,6,4,2025-05-28
18885,4631,314,43,18,2,2025-05-10
18886,766,496,62,4,4,2025-05-25
18887,556,336,2,12,6,2025-01-18
18888,4121,298,73,3,3,2025-07-21
18889,986,163,80,20,6,2025-08-13
18890,3635,99,10,19,8,2025-04-22
18891,1393,74,93,15,10,2025-01-30
18892,3648,177,59,3,4,2025-04-03
18893,1977,416,6,15,9,2025-08-19
18894,1716,304,3,20,3,2025-08-09
18895,777,367,66,2,6,2025-11-05
18896,750,365,51,18,7,2025-09-06
18897,1509,209,74,6,9,2025-09-27
18898,2295,448,55,3,10,2025-06-16
18899,4708,93,12,3,4,2025-07-17
18900,2163,199,37,15,1,2025-04-18
18901,2989,77,61,6,9,2025-09-17
18902,419,376,9,5,1,2025-06-26
18903,1305,346,70,19,2,2025-06-15
18904,4443,220,51,20,5,2025-05-01
18905,1106,7,8,6,8,2025-03-10
18906,1566,388,55,13,3,2025-01-16
18907,1222,135,90,6,2,2025-08-25
18908,1070,318,29,8,2,2025-11-11
18909,4705,295,61,10,10,2025-05-17
18910,2560,228,55,18,4,2025-03-16
18911,787,417,82,17,8,2025-06-10
18912,804,276,45,6,10,2025-04-02
18913,4341,383,69,18,8,2025-01-13
18914,1897,3,67,17,5,2025-04-03
18915,2817,107,8,18,10,2025-03-01
18916,1528,85,16,15,5,2025-05-25
18917,1252,417,29,19,10,2025-08-09
18918,1105,103,32,5,6,2025-09-20
18919,2966,483,93,10,10,2025-10-07
18920,4643,297,27,11,3,2025-01-02
18921,2679,314,47,11,10,2025-04-22
18922,4740,100,54,20,8,2025-05-07
18923,133,314,37,12,10,2025-09-02
18924,3989,409,4,20,7,2025-06-21
18925,4678,70,23,11,4,2025-05-12
18926,1291,327,56,8,10,2025-09-19
18927,3347,262,86,13,7,2025-09-30
18928,4433,209,54,13,2,2025-08-01
18929,4431,265,27,6,3,2025-10-09
18930,2141,262,92,11,7,2025-03-17
18931,3465,455,40,1,8,2025-10-27
18932,4754,339,57,5,9,2025-07-24
18933,1393,175,71,17,1,2025-03-20
18934,3559,173,91,18,1,2025-09-02
18935,4123,387,66,6,5,2025-09-14
18936,1998,387,43,8,1,2025-02-22
18937,3102,118,29,12,1,2025-04-29
18938,3801,348,17,4,7,2025-09-12
18939,2933,123,48,2,3,2025-01-10
18940,1632,88,80,3,4,2025-01-04
18941,2017,199,75,14,4,2025-05-25
18942,3522,419,62,6,10,2025-08-12
18943,843,116,50,8,10,2025-03-30
18944,2556,216,20,15,4,2025-12-02
18945,1803,49,93,6,1,2025-08-31
18946,4545,396,75,6,10,2025-06-24
18947,3307,367,33,5,1,2025-10-18
18948,1375,247,88,16,8,2025-04-22
18949,4884,282,36,11,9,2025-03-14
18950,4191,107,57,9,9,2025-04-28
18951,3633,421,66,10,1,2025-07-31
18952,2962,351,11,8,1,2025-11-06
18953,2456,214,80,18,4,2025-12-08
18954,3512,419,74,11,2,2025-11-13
18955,576,304,74,19,4,2025-08-13
18956,1721,93,77,6,8,2025-07-03
18957,2579,170,44,2,1,2025-09-07
18958,1155,144,62,13,8,2025-01-11
18959,898,130,40,16,3,2025-06-24
18960,4085,35,83,2,6,2025-01-27
18961,1906,417,62,5,1,2025-08-17
18962,4922,27,46,8,10,2025-03-30
18963,2483,238,38,18,9,2025-06-01
18964,2274,113,3,8,9,2025-05-05
18965,3277,154,4,18,10,2025-11-11
18966,2725,8,26,3,3,2025-02-09
18967,154,224,88,20,2,2025-12-10
18968,4474,140,63,7,9,2025-06-08
18969,1543,493,21,17,7,2025-05-25
18970,1111,323,70,20,7,2025-09-22
18971,4067,427,96,4,3,2025-10-30
18972,1756,465,93,5,2,2025-04-18
18973,1186,386,85,12,1,2025-10-14
18974,2346,288,15,19,5,2025-12-18
18975,4258,224,23,9,7,2025-01-02
18976,4413,297,11,13,7,2025-09-07
18977,2987,194,75,19,5,2025-06-10
18978,4347,347,60,10,10,2025-12-02
18979,1132,108,45,8,9,2025-03-13
18980,283,316,78,15,8,2025-12-19
18981,3106,427,9,18,10,2025-06-10
18982,2550,226,10,5,1,2025-11-16
18983,2826,356,91,2,5,2025-06-23
18984,3443,4,31,9,4,2025-02-23
18985,522,374,26,9,8,2025-03-19
18986,2909,243,50,11,4,2025-11-28
18987,15,369,94,8,8,2025-11-15
18988,1871,98,71,14,1,2025-06-12
18989,1666,37,92,19,5,2025-06-17
18990,1900,475,48,5,6,2025-05-15
18991,3532,50,40,13,5,2025-06-13
18992,1066,247,47,12,2,2025-08-16
18993,3570,286,35,19,3,2025-12-24
18994,3133,136,65,1,2,2025-02-13
18995,3800,169,25,8,4,2025-09-02
18996,1205,8,73,4,6,2025-03-23
18997,216,34,62,8,9,2025-07-27
18998,2513,348,82,18,5,2025-04-11
18999,892,436,1,11,5,2025-08-13
19000,1129,161,52,19,1,2025-12-27
19001,1539,224,49,2,8,2025-12-30
19002,3839,224,46,3,4,2025-10-13
19003,4389,317,27,3,8,2025-03-13
19004,2821,269,80,18,9,2025-01-05
19005,3463,407,79,17,3,2025-06-20
19006,481,390,98,9,8,2025-10-27
19007,3475,431,9,17,4,2025-08-29
19008,2764,437,11,2,2,2025-09-24
19009,2073,480,64,9,6,2025-05-09
19010,2356,139,26,6,5,2025-10-28
19011,1788,66,38,18,1,2025-12-27
19012,4433,19,49,12,10,2025-05-02
19013,2254,288,21,17,7,2025-08-12
19014,3581,404,56,2,3,2025-07-10
19015,3146,279,72,6,10,2025-09-28
19016,2909,226,77,8,4,2025-05-11
19017,1226,267,27,15,10,2025-04-03
19018,3625,418,92,15,7,2025-05-23
19019,2445,176,18,10,2,2025-04-28
19020,2477,266,21,17,6,2025-06-29
19021,1453,130,13,14,10,2025-03-13
19022,2357,26,31,17,5,2025-09-29
19023,4190,20,44,20,1,2025-04-01
19024,2213,231,38,20,8,2025-10-04
19025,1963,462,33,15,6,2025-02-06
19026,605,362,54,15,3,2025-07-10
19027,667,406,79,14,6,2025-05-29
19028,4957,92,77,17,7,2025-04-26
19029,4389,468,67,19,3,2025-11-08
19030,4887,412,51,5,5,2025-01-26
19031,1041,469,26,10,10,2025-05-22
19032,2724,244,87,15,6,2025-10-15
19033,4172,64,8,18,9,2025-12-13
19034,2640,69,96,16,6,2025-11-14
19035,2036,423,33,1,7,2025-11-13
19036,897,213,1,10,1,2025-05-24
19037,2172,112,29,4,10,2025-10-01
19038,4880,360,87,13,7,2025-08-23
19039,2656,81,92,20,6,2025-02-22
19040,782,247,10,2,9,2025-12-02
19041,4728,496,78,13,4,2025-02-14
19042,1592,284,38,7,9,2025-02-20
19043,1563,124,1,20,1,2025-12-03
19044,1256,18,35,10,3,2025-01-05
19045,1516,36,12,3,8,2025-09-14
19046,2729,214,71,18,6,2025-05-05
19047,4563,267,2,4,9,2025-05-24
19048,423,255,22,17,5,2025-06-09
19049,4048,176,71,4,1,2025-05-26
19050,892,430,19,12,3,2025-09-23
19051,2662,195,45,14,8,2025-10-27
19052,4407,370,48,8,10,2025-03-30
19053,3516,392,40,2,2,2025-08-11
19054,1655,243,17,17,10,2025-11-19
19055,210,365,3,15,8,2025-07-18
19056,3700,37,60,15,6,2025-08-31
19057,4986,389,12,6,5,2025-11-06
19058,3534,298,54,7,4,2025-07-02
19059,1510,291,56,9,5,2025-01-15
19060,2195,391,79,18,4,2025-08-02
19061,2301,227,30,13,10,2025-03-19
19062,1946,464,40,18,10,2025-06-06
19063,2756,89,52,1,4,2025-09-23
19064,2510,53,3,9,5,2025-01-29
19065,1783,78,12,8,8,2025-09-04
19066,4056,90,6,1,6,2025-11-26
19067,3664,43,39,11,6,2025-03-29
19068,1854,173,72,4,7,2025-11-29
19069,2954,398,34,7,2,2025-01-08
19070,3628,24,44,3,3,2025-04-12
19071,2528,154,40,4,3,2025-09-06
19072,1310,286,19,7,1,2025-09-03
19073,4144,453,87,12,1,2025-04-25
19074,4978,426,22,20,8,2025-12-13
19075,4793,384,19,19,1,2025-01-14
19076,254,283,33,1,8,2025-04-27
19077,2062,202,65,13,3,2025-10-14
19078,3465,485,37,16,3,2025-02-15
19079,2520,196,54,19,1,2025-04-17
19080,2276,362,41,19,8,2025-05-04
19081,4684,302,70,11,7,2025-08-18
19082,1417,375,55,20,8,2025-09-28
19083,922,19,33,3,6,2025-05-25
19084,4606,352,61,11,7,2025-03-28
19085,737,89,76,6,1,2025-11-05
19086,4045,168,48,13,5,2025-02-18
19087,4958,370,81,20,3,2025-07-04
19088,1365,202,83,13,4,2025-05-09
19089,655,44,40,17,3,2025-04-09
19090,1258,137,95,2,8,2025-12-19
19091,3446,317,60,12,6,2025-12-13
19092,4934,449,48,16,1,2025-11-07
19093,2609,330,57,16,3,2025-10-04
19094,4914,288,98,8,2,2025-06-29
19095,3565,307,97,17,10,2025-08-14
19096,3386,52,10,16,8,2025-05-15
19097,105,361,77,6,9,2025-03-27
19098,3863,254,91,2,1,2025-01-30
19099,2896,479,49,5,9,2025-05-20
19100,731,319,52,5,3,2025-05-28
19101,182,123,2,2,10,2025-08-29
19102,3386,86,60,1,5,2025-08-04
19103,402,295,79,7,10,2025-04-04
19104,3215,447,93,3,9,2025-07-23
19105,1697,359,70,9,7,2025-11-18
19106,1430,164,35,18,5,2025-10-28
19107,1779,152,69,6,5,2025-09-19
19108,1547,223,74,17,8,2025-06-10
19109,61,264,61,4,10,2025-06-03
19110,2649,203,7,11,10,2025-09-07
19111,4312,65,46,1,4,2025-12-25
19112,660,451,6,13,2,2025-08-25
19113,640,331,4,11,10,2025-11-10
19114,1933,263,46,13,3,2025-11-14
19115,2893,48,90,1,9,2025-02-01
19116,2908,278,62,5,1,2025-03-25
19117,3473,249,5,4,8,2025-12-29
19118,2145,268,24,17,2,2025-09-30
19119,2241,468,97,20,7,2025-05-02
19120,1904,287,41,16,6,2025-03-24
19121,2067,273,59,2,1,2025-01-04
19122,4579,135,72,11,2,2025-03-26
19123,1653,72,86,10,7,2025-01-21
19124,1204,141,88,6,6,2025-05-17
19125,284,350,8,3,6,2025-10-15
19126,1850,380,23,11,5,2025-10-30
19127,200,291,81,9,5,2025-11-13
19128,3971,416,71,2,3,2025-02-11
19129,187,243,20,14,7,2025-05-15
19130,4005,383,21,8,8,2025-03-28
19131,1811,28,81,18,10,2025-07-22
19132,4048,214,74,17,1,2025-10-09
19133,18,102,23,7,7,2025-03-03
19134,1264,201,48,5,6,2025-05-13
19135,3235,373,67,15,8,2025-08-07
19136,1855,418,5,16,3,2025-12-22
19137,4018,407,65,2,2,2025-08-09
19138,4993,472,75,1,2,2025-08-11
19139,2958,260,23,20,5,2025-08-19
19140,1978,369,98,7,10,2025-05-07
19141,3682,383,59,4,10,2025-03-09
19142,683,319,94,7,4,2025-12-31
19143,4124,324,24,6,9,2025-01-10
19144,64,438,34,4,4,2025-06-13
19145,2778,128,73,18,6,2025-10-02
19146,1868,58,92,17,3,2025-08-30
19147,1237,231,96,2,8,2025-03-10
19148,3034,489,18,6,6,2025-07-28
19149,831,335,65,3,5,2025-10-09
19150,1355,337,15,6,10,2025-02-19
19151,3162,98,67,19,8,2025-08-02
19152,2023,270,59,8,3,2025-03-14
19153,3752,199,87,14,2,2025-10-12
19154,3971,361,24,5,9,2025-05-12
19155,3610,157,12,9,4,2025-04-11
19156,2366,184,44,6,6,2025-10-13
19157,2028,341,1,5,2,2025-04-03
19158,1743,438,21,2,6,2025-10-10
19159,3264,253,93,17,7,2025-07-02
19160,2715,268,30,14,1,2025-02-13
19161,2278,136,47,2,10,2025-10-31
19162,4511,390,91,14,8,2025-05-07
19163,130,19,84,16,7,2025-04-28
19164,1437,234,74,11,9,2025-07-23
19165,4815,96,49,16,9,2025-08-09
19166,1877,331,13,11,4,2025-11-05
19167,3233,129,39,2,6,2025-03-24
19168,4304,325,57,16,4,2025-07-21
19169,3872,420,79,5,3,2025-01-13
19170,1075,335,67,11,3,2025-07-02
19171,1300,2,31,6,3,2025-07-04
19172,2033,132,71,7,10,2025-10-06
19173,4911,487,73,9,6,2025-11-21
19174,1174,385,82,5,3,2025-06-15
19175,2714,38,11,2,6,2025-12-23
19176,3721,236,95,18,5,2025-02-16
19177,4269,331,19,8,7,2025-09-12
19178,822,474,22,11,3,2025-05-26
19179,3882,220,2,15,7,2025-09-12
19180,2614,436,43,4,4,2025-04-27
19181,2384,134,97,8,4,2025-10-16
19182,881,456,54,9,10,2025-01-09
19183,3115,1,39,5,4,2025-01-27
19184,812,119,8,6,10,2025-12-16
19185,2744,453,80,3,6,2025-10-12
19186,4603,91,37,14,9,2025-05-17
19187,4086,220,62,3,1,2025-03-11
19188,1377,481,17,12,2,2025-09-02
19189,2490,105,80,3,5,2025-11-05
19190,593,279,13,5,9,2025-12-09
19191,508,433,30,2,9,2025-10-20
19192,3849,19,64,17,2,2025-06-06
