shipment_id,order_id,shipped_date,shipment_status
17414,17414,2025-07-13,Delivered
17415,17415,2025-01-28,Delivered
17416,17416,2025-12-19,In Transit
17417,17417,2025-09-12,Shipped
17418,17418,2025-10-14,In Transit
17419,17419,2025-07-31,Delivered
17420,17420,2025-10-24,Shipped
17421,17421,2025-07-14,Shipped
17422,17422,2025-07-25,In Transit
17423,17423,2025-04-21,Delivered
17424,17424,2025-11-28,Delivered
17425,17425,2025-04-28,In Transit
17426,17426,2025-07-27,Shipped
17427,17427,2025-10-22,Delivered
17428,17428,2025-10-01,Shipped
17429,17429,2025-12-04,In Transit
17430,17430,2025-11-03,Delivered
17431,17431,2025-06-07,In Transit
17432,17432,2025-02-05,In Transit
17433,17433,2025-05-10,In Transit
17434,17434,2025-08-06,Shipped
17435,17435,2025-06-12,Delivered
17436,17436,2025-01-19,Delivered
17437,17437,2025-05-01,Shipped
17438,17438,2025-07-22,Shipped
17439,17439,2025-04-02,Delivered
17440,17440,2025-05-16,In Transit
17441,17441,2025-04-11,Delivered
17442,17442,2025-06-12,Shipped
17443,17443,2025-05-01,Delivered
17444,17444,2025-05-18,In Transit
17445,17445,2025-12-25,In Transit
17446,17446,2025-06-01,In Transit
17447,17447,2025-08-17,Delivered
17448,17448,2025-05-27,Delivered
17449,17449,2025-05-22,Shipped
17450,17450,2025-08-03,In Transit
17451,17451,2025-06-02,In Transit
17452,17452,2025-07-27,In Transit
17453,17453,2025-02-28,Delivered
17454,17454,2025-11-14,Shipped
17455,17455,2025-09-17,In Transit
17456,17456,2025-04-29,Delivered
17457,17457,2025-08-28,Delivered
17458,17458,2025-09-11,Delivered
17459,17459,2025-10-29,In Transit
17460,17460,2025-03-02,In Transit
17461,17461,2025-03-30,Shipped
17462,17462,2025-01-05,In Transit
17463,17463,2025-07-24,Shipped
17464,17464,2025-07-29,In Transit
17465,17465,2025-03-25,In Transit
17466,17466,2026-01-04,Delivered
17467,17467,2025-09-28,In Transit
17468,17468,2025-08-09,Delivered
17469,17469,2025-11-08,Shipped
17470,17470,2025-05-14,Delivered
17471,17471,2025-12-19,Shipped
17472,17472,2025-11-15,Shipped
17473,17473,2025-08-02,Shipped
17474,17474,2025-06-15,Delivered
17475,17475,2025-12-03,Delivered
17476,17476,2025-12-04,Shipped
17477,17477,2025-07-16,Shipped
17478,17478,2025-09-02,Shipped
17479,17479,2025-09-18,In Transit
17480,17480,2025-10-02,Shipped
17481,17481,2025-06-24,Delivered
17482,17482,2025-04-02,Delivered
17483,17483,2025-12-30,Shipped
17484,17484,2025-08-02,In Transit
17485,17485,2025-07-17,In Transit
17486,17486,2025-06-22,Delivered
17487,17487,2025-09-15,In Transit
17488,17488,2025-03-17,In Transit
17489,17489,2025-03-24,In Transit
17490,17490,2025-06-06,Delivered
17491,17491,2025-03-19,In Transit
17492,17492,2025-03-23,Shipped
17493,17493,2025-05-16,In Transit
17494,17494,2025-09-01,In Transit
17495,17495,2025-11-20,In Transit
17496,17496,2025-10-11,In Transit
17497,17497,2025-12-08,Shipped
17498,17498,2025-04-27,Delivered
17499,17499,2025-11-28,Shipped
17500,17500,2025-07-14,In Transit
17501,17501,2025-02-19,Shipped
17502,17502,2025-12-05,Delivered
17503,17503,2025-11-26,In Transit
17504,17504,2025-05-23,Delivered
17505,17505,2025-06-01,In Transit
17506,17506,2025-01-04,In Transit
17507,17507,2025-01-04,Shipped
17508,17508,2025-05-20,In Transit
17509,17509,2025-02-19,In Transit
17510,17510,2025-04-24,In Transit
17511,17511,2025-07-02,In Transit
17512,17512,2025-04-26,Delivered
17513,17513,2025-07-22,Shipped
17514,17514,2025-05-15,Shipped
17515,17515,2025-01-02,Delivered
17516,17516,2025-11-27,In Transit
17517,17517,2025-05-22,In Transit
17518,17518,2025-11-11,Shipped
17519,17519,2025-12-18,Shipped
17520,17520,2025-10-18,Shipped
17521,17521,2025-09-27,In Transit
17522,17522,2025-04-28,Delivered
17523,17523,2025-12-23,In Transit
17524,17524,2025-06-18,Shipped
17525,17525,2025-10-01,Delivered
17526,17526,2025-08-04,In Transit
17527,17527,2025-02-07,Shipped
17528,17528,2025-03-13,Shipped
17529,17529,2025-07-06,Shipped
17530,17530,2025-09-08,Delivered
17531,17531,2025-11-20,Shipped
17532,17532,2025-12-23,Shipped
17533,17533,2025-10-14,In Transit
17534,17534,2025-08-21,In Transit
17535,17535,2025-10-29,In Transit
17536,17536,2025-10-14,Delivered
17537,17537,2025-03-16,Delivered
17538,17538,2025-10-09,In Transit
17539,17539,2025-10-23,Shipped
17540,17540,2025-05-22,In Transit
17541,17541,2025-05-30,Delivered
17542,17542,2025-06-22,Shipped
17543,17543,2025-09-10,Shipped
17544,17544,2025-04-27,Delivered
17545,17545,2025-02-22,Delivered
17546,17546,2025-08-18,Shipped
17547,17547,2025-04-12,Delivered
17548,17548,2025-10-24,Shipped
17549,17549,2025-03-06,Shipped
17550,17550,2025-01-07,Delivered
17551,17551,2025-03-22,In Transit
17552,17552,2025-01-07,Shipped
17553,17553,2025-12-12,Delivered
17554,17554,2025-05-23,In Transit
17555,17555,2025-01-14,Shipped
17556,17556,2025-07-02,In Transit
17557,17557,2025-12-19,In Transit
17558,17558,2025-11-25,Shipped
17559,17559,2025-09-14,Shipped
17560,17560,2025-07-22,Shipped
17561,17561,2025-08-16,Delivered
17562,17562,2025-05-12,Shipped
17563,17563,2025-12-22,Shipped
17564,17564,2025-04-20,In Transit
17565,17565,2025-10-02,Shipped
17566,17566,2025-06-21,Delivered
17567,17567,2025-11-21,Delivered
17568,17568,2025-02-09,In Transit
17569,17569,2025-02-22,Delivered
17570,17570,2025-07-12,Shipped
17571,17571,2025-10-16,In Transit
17572,17572,2025-09-05,Delivered
17573,17573,2025-09-05,Shipped
17574,17574,2025-09-30,Shipped
17575,17575,2025-11-16,Delivered
17576,17576,2025-06-21,Delivered
17577,17577,2025-02-19,Delivered
17578,17578,2025-12-04,Shipped
17579,17579,2025-10-13,In Transit
17580,17580,2025-11-23,Delivered
17581,17581,2025-06-17,Delivered
17582,17582,2025-07-10,Shipped
17583,17583,2025-01-25,In Transit
17584,17584,2025-09-08,Shipped
17585,17585,2025-12-03,In Transit
17586,17586,2025-11-25,Delivered
17587,17587,2025-01-15,Shipped
17588,17588,2025-05-13,Delivered
17589,17589,2025-05-05,Delivered
17590,17590,2025-04-19,Shipped
17591,17591,2025-07-23,Delivered
17592,17592,2025-10-06,In Transit
17593,17593,2025-12-12,In Transit
17594,17594,2025-09-15,In Transit
17595,17595,2025-11-11,In Transit
17596,17596,2025-03-05,Shipped
17597,17597,2025-11-01,Delivered
17598,17598,2025-01-05,Delivered
17599,17599,2025-09-19,In Transit
17600,17600,2025-12-18,In Transit
17601,17601,2025-11-03,In Transit
17602,17602,2025-12-24,In Transit
17603,17603,2025-02-15,Delivered
17604,17604,2025-09-08,In Transit
17605,17605,2025-11-23,Shipped
17606,17606,2025-10-15,In Transit
17607,17607,2025-01-28,In Transit
17608,17608,2025-03-26,Shipped
17609,17609,2025-10-19,In Transit
17610,17610,2025-07-05,Delivered
17611,17611,2025-04-01,In Transit
17612,17612,2025-01-27,Shipped
17613,17613,2025-12-20,Delivered
17614,17614,2025-02-04,Shipped
17615,17615,2025-11-10,In Transit
17616,17616,2025-08-24,Delivered
17617,17617,2025-02-02,Shipped
17618,17618,2025-08-29,Shipped
17619,17619,2025-06-25,In Transit
17620,17620,2025-10-27,Delivered
17621,17621,2025-03-17,In Transit
17622,17622,2025-07-01,In Transit
17623,17623,2025-07-04,In Transit
17624,17624,2025-10-17,Shipped
17625,17625,2025-07-17,In Transit
17626,17626,2025-03-20,Delivered
17627,17627,2025-11-09,In Transit
17628,17628,2025-09-18,Shipped
17629,17629,2025-07-18,Delivered
17630,17630,2025-10-04,Delivered
17631,17631,2025-06-16,Shipped
17632,17632,2025-05-20,Delivered
17633,17633,2025-08-29,Delivered
17634,17634,2025-02-01,Delivered
17635,17635,2025-01-24,In Transit
17636,17636,2025-10-12,Shipped
17637,17637,2025-09-02,In Transit
17638,17638,2025-05-26,Shipped
17639,17639,2025-06-21,Shipped
17640,17640,2025-10-06,Shipped
17641,17641,2025-03-23,Shipped
17642,17642,2025-11-23,Delivered
17643,17643,2025-06-11,Delivered
17644,17644,2025-07-05,Delivered
17645,17645,2025-02-08,In Transit
17646,17646,2025-07-27,Delivered
17647,17647,2025-01-27,Shipped
17648,17648,2025-02-15,Shipped
17649,17649,2025-12-21,In Transit
17650,17650,2025-04-22,In Transit
17651,17651,2025-07-09,Shipped
17652,17652,2025-03-08,In Transit
17653,17653,2025-04-16,In Transit
17654,17654,2025-05-09,Delivered
17655,17655,2025-09-22,Shipped
17656,17656,2025-12-03,In Transit
17657,17657,2025-04-15,In Transit
17658,17658,2025-04-19,In Transit
17659,17659,2025-07-28,Shipped
17660,17660,2025-12-08,In Transit
17661,17661,2025-06-22,In Transit
17662,17662,2025-07-14,Shipped
17663,17663,2025-12-02,Shipped
17664,17664,2025-07-23,Delivered
17665,17665,2025-10-03,Shipped
17666,17666,2025-08-10,Shipped
17667,17667,2025-11-23,Shipped
17668,17668,2025-02-25,In Transit
17669,17669,2025-02-12,In Transit
17670,17670,2025-02-02,Shipped
17671,17671,2025-07-18,Shipped
17672,17672,2025-10-29,Delivered
17673,17673,2025-04-27,Delivered
17674,17674,2025-01-29,In Transit
17675,17675,2025-12-28,Delivered
17676,17676,2025-10-06,Delivered
17677,17677,2025-06-08,Delivered
17678,17678,2025-08-18,Shipped
17679,17679,2026-01-01,In Transit
17680,17680,2025-05-12,In Transit
17681,17681,2025-12-19,Shipped
17682,17682,2025-01-08,Delivered
17683,17683,2025-05-04,In Transit
17684,17684,2025-11-29,Delivered
17685,17685,2025-08-21,Delivered
17686,17686,2025-11-22,Shipped
17687,17687,2025-03-11,Delivered
17688,17688,2025-04-13,Shipped
17689,17689,2025-02-25,Delivered
17690,17690,2025-02-10,In Transit
17691,17691,2025-12-04,In Transit
17692,17692,2025-03-30,Delivered
17693,17693,2025-10-04,Delivered
17694,17694,2025-06-24,Delivered
17695,17695,2025-07-27,Shipped
17696,17696,2025-12-21,Shipped
17697,17697,2025-07-21,Delivered
17698,17698,2025-11-11,Shipped
17699,17699,2025-01-15,Shipped
17700,17700,2025-12-03,Delivered
17701,17701,2025-01-20,Delivered
17702,17702,2025-03-20,Delivered
17703,17703,2025-05-15,Delivered
17704,17704,2025-09-24,Delivered
17705,17705,2025-04-19,Shipped
17706,17706,2025-10-08,In Transit
17707,17707,2025-05-01,Shipped
17708,17708,2025-02-07,Shipped
17709,17709,2025-04-12,In Transit
17710,17710,2025-04-16,In Transit
17711,17711,2025-06-08,Delivered
17712,17712,2025-07-24,Delivered
17713,17713,2026-01-02,In Transit
17714,17714,2025-09-29,In Transit
17715,17715,2025-05-08,Shipped
17716,17716,2025-04-18,Shipped
17717,17717,2025-06-29,In Transit
17718,17718,2025-03-18,Delivered
17719,17719,2025-04-06,Shipped
17720,17720,2025-10-15,Delivered
17721,17721,2025-10-13,Delivered
17722,17722,2025-01-23,Shipped
17723,17723,2025-12-20,Shipped
17724,17724,2025-10-26,In Transit
17725,17725,2025-11-10,In Transit
17726,17726,2025-07-21,Delivered
17727,17727,2025-09-04,Delivered
17728,17728,2025-03-11,Shipped
17729,17729,2025-02-21,Delivered
17730,17730,2025-08-28,Shipped
17731,17731,2025-04-13,Delivered
17732,17732,2025-07-28,In Transit
17733,17733,2025-07-14,Shipped
17734,17734,2025-04-16,Delivered
17735,17735,2025-03-19,In Transit
17736,17736,2025-12-14,Shipped
17737,17737,2025-05-03,In Transit
17738,17738,2025-01-23,Shipped
17739,17739,2025-09-08,Shipped
17740,17740,2025-03-31,In Transit
17741,17741,2025-04-26,In Transit
17742,17742,2025-07-18,Shipped
17743,17743,2025-07-04,In Transit
17744,17744,2025-01-18,Shipped
17745,17745,2025-07-10,Delivered
17746,17746,2025-08-07,In Transit
17747,17747,2025-07-02,Shipped
17748,17748,2025-08-31,Delivered
17749,17749,2025-04-27,Delivered
17750,17750,2025-03-11,Shipped
17751,17751,2025-04-27,Shipped
17752,17752,2025-10-03,In Transit
17753,17753,2025-01-20,Shipped
17754,17754,2025-02-17,Delivered
17755,17755,2025-12-23,In Transit
17756,17756,2025-02-22,Delivered
17757,17757,2025-01-09,Shipped
17758,17758,2025-08-30,In Transit
17759,17759,2025-06-10,Delivered
17760,17760,2025-10-27,Shipped
17761,17761,2025-01-20,Shipped
17762,17762,2025-08-18,In Transit
17763,17763,2025-06-11,Shipped
17764,17764,2025-10-23,Shipped
17765,17765,2025-04-17,Shipped
17766,17766,2025-05-10,In Transit
17767,17767,2025-02-10,Shipped
17768,17768,2025-06-23,In Transit
17769,17769,2025-12-11,Delivered
17770,17770,2025-03-21,Shipped
17771,17771,2025-06-12,In Transit
17772,17772,2025-01-12,Shipped
17773,17773,2025-08-25,Shipped
17774,17774,2025-01-05,Delivered
17775,17775,2025-03-04,In Transit
17776,17776,2025-06-02,Delivered
17777,17777,2025-06-04,Shipped
17778,17778,2025-08-14,Delivered
17779,17779,2025-07-10,In Transit
17780,17780,2025-12-26,In Transit
17781,17781,2025-12-27,Delivered
17782,17782,2025-02-15,In Transit
17783,17783,2025-08-21,In Transit
17784,17784,2025-03-06,Delivered
17785,17785,2025-10-06,Delivered
17786,17786,2025-10-02,In Transit
17787,17787,2025-09-15,Delivered
17788,17788,2025-01-06,In Transit
17789,17789,2025-05-03,Delivered
17790,17790,2025-08-06,Shipped
17791,17791,2025-07-29,Shipped
17792,17792,2025-05-21,Shipped
17793,17793,2025-01-27,In Transit
17794,17794,2025-06-15,Delivered
17795,17795,2025-06-03,Delivered
17796,17796,2025-07-01,Shipped
17797,17797,2025-01-15,In Transit
17798,17798,2025-06-18,Shipped
17799,17799,2025-02-15,In Transit
17800,17800,2025-05-14,Shipped
17801,17801,2025-11-02,Shipped
17802,17802,2025-06-16,In Transit
17803,17803,2025-11-22,Delivered
17804,17804,2025-11-21,In Transit
17805,17805,2025-01-12,Delivered
17806,17806,2025-12-06,Delivered
17807,17807,2025-01-09,Delivered
17808,17808,2025-11-27,In Transit
17809,17809,2025-06-30,Shipped
17810,17810,2025-12-08,Delivered
17811,17811,2025-05-04,Shipped
17812,17812,2025-10-10,Delivered
17813,17813,2025-09-09,Delivered
17814,17814,2025-08-23,Delivered
17815,17815,2025-11-17,In Transit
17816,17816,2025-03-27,Shipped
17817,17817,2025-05-29,Shipped
17818,17818,2025-02-28,Shipped
17819,17819,2025-10-14,Shipped
17820,17820,2025-05-07,Delivered
17821,17821,2025-05-24,Shipped
17822,17822,2025-02-02,Shipped
17823,17823,2025-09-07,Shipped
17824,17824,2025-08-13,Delivered
17825,17825,2025-09-14,Delivered
17826,17826,2025-06-13,In Transit
17827,17827,2025-05-17,Delivered
17828,17828,2025-12-29,Shipped
17829,17829,2025-03-14,Shipped
17830,17830,2025-11-20,In Transit
17831,17831,2025-09-27,In Transit
17832,17832,2025-11-24,Shipped
17833,17833,2025-03-19,In Transit
17834,17834,2025-01-17,Shipped
17835,17835,2025-12-21,In Transit
17836,17836,2025-09-30,Delivered
17837,17837,2025-04-06,In Transit
17838,17838,2025-06-06,In Transit
17839,17839,2025-01-21,Delivered
17840,17840,2025-11-19,Shipped
17841,17841,2025-09-16,Delivered
17842,17842,2025-07-24,Shipped
17843,17843,2025-04-21,Shipped
17844,17844,2025-10-17,Shipped
17845,17845,2025-05-17,Delivered
17846,17846,2025-09-05,Shipped
17847,17847,2025-11-19,Shipped
17848,17848,2025-06-30,Delivered
17849,17849,2025-07-30,In Transit
17850,17850,2025-08-15,In Transit
17851,17851,2025-05-03,In Transit
17852,17852,2025-05-18,In Transit
17853,17853,2025-05-12,Shipped
17854,17854,2025-02-03,Shipped
17855,17855,2025-07-13,Shipped
17856,17856,2025-06-17,In Transit
17857,17857,2025-03-23,Shipped
17858,17858,2025-08-25,In Transit
17859,17859,2025-06-09,Shipped
17860,17860,2025-05-18,In Transit
17861,17861,2025-11-24,Shipped
17862,17862,2025-11-09,Shipped
17863,17863,2025-08-16,Delivered
17864,17864,2025-01-19,Delivered
17865,17865,2025-10-21,In Transit
17866,17866,2025-03-31,Delivered
17867,17867,2025-01-03,In Transit
17868,17868,2025-04-16,Shipped
17869,17869,2025-07-05,In Transit
17870,17870,2025-02-21,Delivered
17871,17871,2025-11-03,Delivered
17872,17872,2025-02-22,In Transit
17873,17873,2025-11-06,In Transit
17874,17874,2025-01-02,Delivered
17875,17875,2025-06-22,Delivered
17876,17876,2025-06-03,Delivered
17877,17877,2025-09-05,In Transit
17878,17878,2025-11-11,Delivered
17879,17879,2025-06-02,Delivered
17880,17880,2025-07-07,Shipped
17881,17881,2025-04-22,Delivered
17882,17882,2025-05-02,In Transit
17883,17883,2025-06-23,In Transit
17884,17884,2025-11-20,Shipped
17885,17885,2025-02-21,In Transit
17886,17886,2025-06-01,In Transit
17887,17887,2025-10-31,In Transit
17888,17888,2025-10-02,Shipped
17889,17889,2025-02-08,In Transit
17890,17890,2025-10-02,In Transit
17891,17891,2025-10-04,In Transit
17892,17892,2025-07-14,Shipped
17893,17893,2025-07-24,In Transit
17894,17894,2025-01-07,In Transit
17895,17895,2025-01-25,Delivered
17896,17896,2025-03-01,Shipped
17897,17897,2025-07-31,In Transit
17898,17898,2025-02-25,In Transit
17899,17899,2025-12-22,In Transit
17900,17900,2025-08-08,Delivered
17901,17901,2025-07-29,Shipped
17902,17902,2025-03-03,Delivered
17903,17903,2025-02-11,Shipped
17904,17904,2025-01-21,Shipped
17905,17905,2025-09-21,Shipped
17906,17906,2025-03-09,In Transit
17907,17907,2025-04-30,Delivered
17908,17908,2025-01-18,Shipped
17909,17909,2025-12-15,Shipped
17910,17910,2025-10-26,Shipped
17911,17911,2025-10-08,Delivered
17912,17912,2025-02-25,Shipped
17913,17913,2025-04-01,Delivered
17914,17914,2025-04-29,Shipped
17915,17915,2025-08-09,Shipped
17916,17916,2025-06-28,In Transit
17917,17917,2025-09-25,In Transit
17918,17918,2025-11-10,In Transit
17919,17919,2025-01-19,Delivered
17920,17920,2025-01-07,Shipped
17921,17921,2025-07-19,Delivered
17922,17922,2025-09-05,Delivered
17923,17923,2025-09-10,Delivered
17924,17924,2025-02-05,In Transit
17925,17925,2025-12-16,In Transit
17926,17926,2025-01-02,Delivered
17927,17927,2025-07-13,In Transit
17928,17928,2025-11-10,Shipped
17929,17929,2025-04-07,Shipped
17930,17930,2025-01-16,Delivered
17931,17931,2025-12-11,Shipped
17932,17932,2025-10-29,Shipped
17933,17933,2025-01-15,In Transit
17934,17934,2025-03-20,Shipped
17935,17935,2025-10-30,Shipped
17936,17936,2025-08-03,Delivered
17937,17937,2025-11-24,Delivered
17938,17938,2025-07-26,Delivered
17939,17939,2025-12-23,Delivered
17940,17940,2025-08-20,Shipped
17941,17941,2025-01-11,Shipped
17942,17942,2025-01-15,Delivered
17943,17943,2025-09-08,Delivered
17944,17944,2025-08-25,Shipped
17945,17945,2025-01-22,Delivered
17946,17946,2025-04-03,In Transit
17947,17947,2025-08-02,Delivered
17948,17948,2025-08-21,Delivered
17949,17949,2025-10-18,Shipped
17950,17950,2025-11-14,Delivered
17951,17951,2025-03-22,Shipped
17952,17952,2025-04-26,Shipped
17953,17953,2025-12-12,In Transit
17954,17954,2025-06-17,In Transit
17955,17955,2025-08-25,Shipped
17956,17956,2025-01-13,Delivered
17957,17957,2025-07-27,Shipped
17958,17958,2025-09-02,Delivered
17959,17959,2025-11-12,Shipped
17960,17960,2025-07-24,In Transit
17961,17961,2025-08-20,Delivered
17962,17962,2025-02-02,Shipped
17963,17963,2025-09-25,Shipped
17964,17964,2025-08-15,In Transit
17965,17965,2025-01-29,In Transit
17966,17966,2025-07-10,Shipped
17967,17967,2025-04-24,In Transit
17968,17968,2025-02-17,Shipped
17969,17969,2025-12-15,Shipped
17970,17970,2025-05-04,Shipped
17971,17971,2025-07-14,In Transit
17972,17972,2025-04-06,Delivered
17973,17973,2025-01-07,Shipped
17974,17974,2025-02-04,Shipped
17975,17975,2026-01-02,Delivered
17976,17976,2025-09-26,In Transit
17977,17977,2025-12-11,In Transit
17978,17978,2025-12-10,In Transit
17979,17979,2025-04-04,Delivered
17980,17980,2025-11-02,In Transit
17981,17981,2025-04-14,In Transit
17982,17982,2025-05-05,Delivered
17983,17983,2025-03-01,In Transit
17984,17984,2025-06-27,Delivered
17985,17985,2025-01-17,In Transit
17986,17986,2025-02-23,In Transit
17987,17987,2025-06-08,Delivered
17988,17988,2025-11-17,In Transit
17989,17989,2025-09-21,Delivered
17990,17990,2025-11-13,Delivered
17991,17991,2025-08-05,In Transit
17992,17992,2025-09-26,Delivered
17993,17993,2025-01-26,Shipped
17994,17994,2025-05-30,Shipped
17995,17995,2025-02-11,Shipped
17996,17996,2025-11-12,Shipped
17997,17997,2025-08-03,Delivered
17998,17998,2025-06-14,In Transit
17999,17999,2025-10-16,In Transit
18000,18000,2025-06-08,Delivered
18001,18001,2025-07-22,In Transit
18002,18002,2025-08-08,Shipped
18003,18003,2025-11-11,Shipped
18004,18004,2025-12-07,Delivered
18005,18005,2025-08-25,Shipped
18006,18006,2025-07-04,Delivered
18007,18007,2025-05-28,Shipped
18008,18008,2025-09-06,Shipped
18009,18009,2025-06-09,Shipped
18010,18010,2025-12-04,Shipped
18011,18011,2025-01-30,Delivered
18012,18012,2025-12-31,In Transit
18013,18013,2025-06-23,In Transit
18014,18014,2025-02-23,In Transit
18015,18015,2025-11-05,Shipped
18016,18016,2025-05-09,Shipped
18017,18017,2025-01-08,In Transit
18018,18018,2025-06-28,Delivered
18019,18019,2025-01-05,In Transit
18020,18020,2025-06-14,Delivered
18021,18021,2025-08-31,Shipped
18022,18022,2025-06-09,In Transit
18023,18023,2025-08-10,Delivered
18024,18024,2025-09-26,Delivered
18025,18025,2025-12-04,Shipped
18026,18026,2025-10-09,Shipped
18027,18027,2025-02-01,Shipped
18028,18028,2025-07-05,In Transit
18029,18029,2025-06-18,In Transit
18030,18030,2025-09-21,Shipped
18031,18031,2025-02-01,Delivered
18032,18032,2025-06-21,In Transit
18033,18033,2025-05-10,In Transit
18034,18034,2025-03-09,Delivered
18035,18035,2025-06-27,Delivered
18036,18036,2025-09-16,Shipped
18037,18037,2025-01-30,Delivered
18038,18038,2025-10-18,In Transit
18039,18039,2025-11-03,Delivered
18040,18040,2025-03-08,In Transit
18041,18041,2025-10-05,In Transit
18042,18042,2025-08-05,In Transit
18043,18043,2025-08-03,Shipped
18044,18044,2025-08-31,Delivered
18045,18045,2025-08-18,Delivered
18046,18046,2025-07-10,Shipped
18047,18047,2025-10-03,Delivered
18048,18048,2025-12-14,Delivered
18049,18049,2025-06-20,Shipped
18050,18050,2025-03-07,Shipped
18051,18051,2025-01-20,Delivered
18052,18052,2025-09-22,Shipped
18053,18053,2025-11-24,Shipped
18054,18054,2025-05-28,Shipped
18055,18055,2025-10-11,In Transit
18056,18056,2025-02-11,In Transit
18057,18057,2025-09-10,Delivered
18058,18058,2025-07-20,In Transit
18059,18059,2025-07-20,In Transit
18060,18060,2025-04-23,Delivered
18061,18061,2025-11-26,Shipped
18062,18062,2025-04-07,Delivered
18063,18063,2025-09-01,Shipped
18064,18064,2025-03-01,Shipped
18065,18065,2025-03-10,Delivered
18066,18066,2025-11-11,Delivered
18067,18067,2025-10-26,Shipped
18068,18068,2025-11-18,Shipped
18069,18069,2025-10-07,Shipped
18070,18070,2025-03-25,In Transit
18071,18071,2025-07-10,Delivered
18072,18072,2025-11-01,Delivered
18073,18073,2025-07-21,In Transit
18074,18074,2025-03-05,In Transit
18075,18075,2025-12-28,Delivered
18076,18076,2025-04-26,Shipped
18077,18077,2025-01-18,Delivered
18078,18078,2025-11-13,Shipped
18079,18079,2025-01-26,Delivered
18080,18080,2025-04-01,Shipped
18081,18081,2025-10-06,Shipped
18082,18082,2025-03-03,Delivered
18083,18083,2025-07-27,Shipped
18084,18084,2025-07-01,Delivered
18085,18085,2025-07-14,In Transit
18086,18086,2025-05-17,In Transit
18087,18087,2025-06-17,In Transit
18088,18088,2025-03-26,Shipped
18089,18089,2025-01-16,In Transit
18090,18090,2025-03-22,Shipped
18091,18091,2025-01-08,Delivered
18092,18092,2025-09-29,Shipped
18093,18093,2025-10-07,Shipped
18094,18094,2025-04-05,In Transit
18095,18095,2025-11-09,Delivered
18096,18096,2025-09-17,Delivered
18097,18097,2025-12-15,Delivered
18098,18098,2025-03-18,Delivered
18099,18099,2025-09-22,In Transit
18100,18100,2025-01-12,Shipped
18101,18101,2025-10-29,Shipped
18102,18102,2025-04-08,Shipped
18103,18103,2025-07-30,Shipped
18104,18104,2025-07-17,Shipped
18105,18105,2025-06-26,Shipped
18106,18106,2025-10-29,In Transit
18107,18107,2025-12-06,In Transit
18108,18108,2025-02-15,Delivered
18109,18109,2025-04-14,In Transit
18110,18110,2025-02-09,In Transit
18111,18111,2025-08-12,Delivered
18112,18112,2025-05-09,Shipped
18113,18113,2025-01-18,Shipped
18114,18114,2025-06-28,In Transit
18115,18115,2025-12-27,Shipped
18116,18116,2025-09-25,In Transit
18117,18117,2025-05-01,Delivered
18118,18118,2025-03-11,Shipped
18119,18119,2025-06-08,Shipped
18120,18120,2025-06-15,Shipped
18121,18121,2025-05-30,Shipped
18122,18122,2025-06-12,In Transit
18123,18123,2025-11-24,Delivered
18124,18124,2025-11-06,Shipped
18125,18125,2025-06-07,Delivered
18126,18126,2025-11-28,Shipped
18127,18127,2025-05-09,Delivered
18128,18128,2025-07-21,Delivered
18129,18129,2025-05-11,In Transit
18130,18130,2025-12-11,Shipped
18131,18131,2025-10-14,In Transit
18132,18132,2025-09-21,In Transit
18133,18133,2025-06-17,Delivered
18134,18134,2025-06-06,Delivered
18135,18135,2025-04-13,Delivered
18136,18136,2025-09-16,Shipped
18137,18137,2025-12-16,Delivered
18138,18138,2025-10-02,In Transit
18139,18139,2025-12-08,In Transit
18140,18140,2025-03-13,Delivered
18141,18141,2025-09-22,Shipped
18142,18142,2025-01-14,Delivered
18143,18143,2025-12-18,In Transit
18144,18144,2025-03-31,In Transit
18145,18145,2025-10-22,Shipped
18146,18146,2025-09-10,In Transit
18147,18147,2025-01-14,In Transit
18148,18148,2025-09-15,Delivered
18149,18149,2025-07-22,In Transit
18150,18150,2025-07-10,Delivered
18151,18151,2025-09-05,In Transit
18152,18152,2025-01-22,Delivered
18153,18153,2025-05-18,Shipped
18154,18154,2025-05-09,Delivered
18155,18155,2025-07-15,In Transit
18156,18156,2025-04-07,In Transit
18157,18157,2025-11-19,Delivered
18158,18158,2025-01-09,Shipped
18159,18159,2025-06-22,Delivered
18160,18160,2025-11-05,In Transit
18161,18161,2025-01-07,Shipped
18162,18162,2025-07-05,In Transit
18163,18163,2026-01-01,In Transit
18164,18164,2025-06-13,Shipped
18165,18165,2025-04-20,Delivered
18166,18166,2025-09-23,In Transit
18167,18167,2025-11-25,In Transit
18168,18168,2025-07-27,Shipped
18169,18169,2025-02-19,Delivered
18170,18170,2025-10-20,In Transit
18171,18171,2025-11-15,In Transit
18172,18172,2025-09-27,Shipped
18173,18173,2025-09-12,Delivered
18174,18174,2025-05-06,Shipped
18175,18175,2025-10-03,In Transit
18176,18176,2025-07-14,Delivered
18177,18177,2025-11-25,Delivered
18178,18178,2025-02-10,Shipped
18179,18179,2025-04-24,Shipped
18180,18180,2025-04-25,In Transit
18181,18181,2025-10-12,Delivered
18182,18182,2025-01-25,Delivered
18183,18183,2025-04-01,Shipped
18184,18184,2025-07-18,Shipped
18185,18185,2025-01-03,Delivered
18186,18186,2025-02-27,Shipped
18187,18187,2025-03-11,Delivered
18188,18188,2025-11-20,Shipped
18189,18189,2025-09-09,In Transit
